link_id,from_node_id,to_node_id,dir_flag,length,vdf_length_mi,lanes,capacity,free_speed,vdf_free_speed_mph,vdf_toll,link_type,allowed_uses,vdf_alpha,vdf_beta,vdf_plf,ref_volume,ref_cost,vdf_fftt,geometry
2372,811,816,1,5009.44,3.11,1,3000,78.88888992,50.0,0,1,,0.15,4,1,387.1,13.11981322,3.81,"LINESTRING (-88.16133545833681 41.67046800199522, -88.1006174101237 41.67226844724046)"
2373,811,817,1,4715.24,2.93,1,2500,73.10447845,45.0,0,1,,0.15,4,1,405.71,13.11981322,3.87,"LINESTRING (-88.16133545833681 41.67046800199522, -88.15895435840687 41.627257316109386)"
2374,812,266,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,117.58,13.11981322,0.0,"LINESTRING (-88.21729130669006 41.67046800199522, -88.22919680633969 41.661465775769)"
2375,812,810,1,4810.3,2.99,1,3500,71.97454235,45.0,0,1,,0.15,4,1,165.28,13.11981322,4.01,"LINESTRING (-88.21729130669006 41.67046800199522, -88.21848185665502 41.714578910503676)"
2376,812,811,1,4613.0,2.87,1,2500,72.07817188,45.0,0,1,,0.15,4,1,476.9,13.11981322,3.84,"LINESTRING (-88.21729130669006 41.67046800199522, -88.16133545833681 41.67046800199522)"
2377,812,818,1,5009.44,3.11,1,2000,77.2664963,50.0,0,1,,0.15,4,1,191.46,13.11981322,3.89,"LINESTRING (-88.21729130669006 41.67046800199522, -88.21491020676012 41.62455664824152)"
2378,812,866,1,7295.45,4.53,1,1000,67.65484405,40.0,0,1,,0.15,4,1,403.47,13.11981322,6.47,"LINESTRING (-88.21729130669006 41.67046800199522, -88.3018203542024 41.69027289969289)"
2379,813,267,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,1845.39,13.11981322,0.0,"LINESTRING (-88.04466156177045 41.718179800994164, -88.05656706142007 41.70917757476795)"
2380,813,472,1,3010.79,1.87,1,3000,129.9622869,80.0,0,1,,0.15,4,1,1431.91,13.11981322,1.39,"LINESTRING (-88.04466156177045 41.718179800994164, -88.05656706142007 41.69207334493814)"
2381,813,473,1,1198.06,0.74,1,1000,49.919225,30.0,0,1,,0.15,4,1,1686.630279,13.11981322,1.44,"LINESTRING (-88.04466156177045 41.718179800994164, -88.0363277120157 41.70917757476795)"
2382,813,701,1,4715.24,2.93,1,2000,63.86328027,40.0,0,1,,0.15,4,1,1834.224319,13.11981322,4.43,"LINESTRING (-88.04466156177045 41.718179800994164, -88.04704266170037 41.761390486879996)"
2383,813,814,1,4916.28,3.06,1,6000,78.45133101,50.0,0,1,,0.15,4,1,1201.899715,13.11981322,3.76,"LINESTRING (-88.04466156177045 41.718179800994164, -88.10418906001858 41.715479133126294)"
2384,814,268,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,906.64,13.11981322,0.0,"LINESTRING (-88.10418906001858 41.715479133126294, -88.11609455966821 41.70647690690008)"
2385,814,702,1,4712.18,2.93,1,3500,62.13866057,40.0,0,1,,0.15,4,1,1331.286484,13.11981322,4.55,"LINESTRING (-88.10418906001858 41.715479133126294, -88.10299851005362 41.75868981901213)"
2386,814,809,1,4712.18,2.93,1,2500,76.20779126,45.0,0,1,,0.15,4,1,1180.97,13.11981322,3.71,"LINESTRING (-88.10418906001858 41.715479133126294, -88.16133545833681 41.714578910503676)"
2387,814,813,1,4916.28,3.06,1,6000,78.45133101,50.0,0,1,,0.15,4,1,2172.53,13.11981322,3.76,"LINESTRING (-88.10418906001858 41.715479133126294, -88.04466156177045 41.718179800994164)"
2388,814,816,1,4720.34,2.93,1,2500,71.70135782,45.0,0,1,,0.15,4,1,459.97,13.11981322,3.95,"LINESTRING (-88.10418906001858 41.715479133126294, -88.1006174101237 41.67226844724046)"
2389,815,269,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,1216.65,13.11981322,0.0,"LINESTRING (-88.04347101180548 41.67316866986309, -88.05537651145511 41.66416644363687)"
2390,815,471,1,5216.68,3.24,1,3000,81.51068297,50.0,0,1,,0.15,4,1,287.68,13.11981322,3.84,"LINESTRING (-88.04347101180548 41.67316866986309, -88.10537960998354 41.66326622101425)"
2391,815,472,1,2326.77,1.45,1,3000,62.8858081,40.0,0,1,,0.15,4,1,3135.481597,13.11981322,2.22,"LINESTRING (-88.04347101180548 41.67316866986309, -88.05656706142007 41.69207334493814)"
2392,815,638,1,7067.4,4.39,1,2000,74.13360608,45.0,0,1,,0.15,4,1,1090.501495,13.11981322,5.72,"LINESTRING (-88.04347101180548 41.67316866986309, -87.95775141432816 41.67226844724046)"
2393,815,821,1,4715.24,2.93,1,2500,79.02634961,50.0,0,1,,0.15,4,1,957.6,13.11981322,3.58,"LINESTRING (-88.04347101180548 41.67316866986309, -88.04108991187556 41.62995798397725)"
2394,816,270,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,714.89,13.11981322,0.0,"LINESTRING (-88.1006174101237 41.67226844724046, -88.11252290977333 41.66326622101425)"
2395,816,471,1,1057.1,0.66,1,3000,103.9767452,65.0,0,1,,0.15,4,1,2080.7,13.11981322,0.61,"LINESTRING (-88.1006174101237 41.67226844724046, -88.10537960998354 41.66326622101425)"
2396,816,811,1,5009.44,3.11,1,3000,78.88888992,50.0,0,1,,0.15,4,1,301.71,13.11981322,3.81,"LINESTRING (-88.1006174101237 41.67226844724046, -88.16133545833681 41.67046800199522)"
2397,816,814,1,4720.34,2.93,1,2500,71.70135782,45.0,0,1,,0.15,4,1,910.0,13.11981322,3.95,"LINESTRING (-88.1006174101237 41.67226844724046, -88.10418906001858 41.715479133126294)"
2398,816,822,1,4712.18,2.93,1,2500,72.495104,45.0,0,1,,0.15,4,1,763.36,13.11981322,3.9,"LINESTRING (-88.1006174101237 41.67226844724046, -88.09942686015873 41.62905776135463)"
2399,817,271,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,351.21,13.11981322,0.0,"LINESTRING (-88.15895435840687 41.627257316109386, -88.1708598580565 41.61825508988317)"
2400,817,470,1,986.38,0.61,1,1000,79.97686703,50.0,0,1,,0.15,4,1,688.39,13.11981322,0.74,"LINESTRING (-88.15895435840687 41.627257316109386, -88.16014490837183 41.61825508988317)"
2401,817,811,1,4715.24,2.93,1,2500,73.10447845,45.0,0,1,,0.15,4,1,795.3,13.11981322,3.87,"LINESTRING (-88.15895435840687 41.627257316109386, -88.16133545833681 41.67046800199522)"
2402,817,818,1,4622.38,2.87,1,3500,67.31626413,40.0,0,1,,0.15,4,1,365.43,13.11981322,4.12,"LINESTRING (-88.15895435840687 41.627257316109386, -88.21491020676012 41.62455664824152)"
2403,817,819,1,4809.3,2.99,1,3500,82.2102735,50.0,0,1,,0.15,4,1,415.34,13.11981322,3.51,"LINESTRING (-88.15895435840687 41.627257316109386, -88.15895435840687 41.58314640760093)"
2404,818,272,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,581.38,13.11981322,0.0,"LINESTRING (-88.21491020676012 41.62455664824152, -88.22681570640975 41.61555442201531)"
2405,818,812,1,5009.44,3.11,1,2000,77.2664963,50.0,0,1,,0.15,4,1,266.83,13.11981322,3.89,"LINESTRING (-88.21491020676012 41.62455664824152, -88.21729130669006 41.67046800199522)"
2406,818,817,1,4622.38,2.87,1,3500,67.31626413,40.0,0,1,,0.15,4,1,424.57,13.11981322,4.12,"LINESTRING (-88.21491020676012 41.62455664824152, -88.15895435840687 41.627257316109386)"
2407,818,820,1,4519.12,2.81,1,1500,63.64954718,40.0,0,1,,0.15,4,1,25.42,13.11981322,4.26,"LINESTRING (-88.21491020676012 41.62455664824152, -88.2125291068302 41.58314640760093)"
2408,818,869,1,7145.36,4.44,1,1500,67.72852919,40.0,0,1,,0.15,4,1,44.33,13.11981322,6.33,"LINESTRING (-88.21491020676012 41.62455664824152, -88.29586760437759 41.60115086005336)"
2409,819,273,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,1218.88,13.11981322,0.0,"LINESTRING (-88.15895435840687 41.58314640760093, -88.1708598580565 41.57414418137471)"
2410,819,469,1,1061.65,0.66,1,3000,187.350067,115.0,0,1,,0.15,4,1,1550.81,13.11981322,0.34,"LINESTRING (-88.15895435840687 41.58314640760093, -88.16609765819665 41.57504440399734)"
2411,819,817,1,4809.3,2.99,1,3500,82.2102735,50.0,0,1,,0.15,4,1,986.44,13.11981322,3.51,"LINESTRING (-88.15895435840687 41.58314640760093, -88.15895435840687 41.627257316109386)"
2412,819,820,1,4416.7,2.74,1,1500,75.28474432,45.0,0,1,,0.15,4,1,426.59,13.11981322,3.52,"LINESTRING (-88.15895435840687 41.58314640760093, -88.2125291068302 41.58314640760093)"
2413,819,829,1,4727.48,2.94,1,3000,74.84142506,45.0,0,1,,0.15,4,1,1132.69,13.11981322,3.79,"LINESTRING (-88.15895435840687 41.58314640760093, -88.15419215854702 41.539935721715096)"
2414,820,274,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,64.88,13.11981322,0.0,"LINESTRING (-88.2125291068302 41.58314640760093, -88.22443460647983 41.57414418137471)"
2415,820,818,1,4519.12,2.81,1,1500,63.64954718,40.0,0,1,,0.15,4,1,77.43,13.11981322,4.26,"LINESTRING (-88.2125291068302 41.58314640760093, -88.21491020676012 41.62455664824152)"
2416,820,819,1,4416.7,2.74,1,1500,75.28474432,45.0,0,1,,0.15,4,1,476.32,13.11981322,3.52,"LINESTRING (-88.2125291068302 41.58314640760093, -88.15895435840687 41.58314640760093)"
2417,820,830,1,4908.43,3.05,1,500,62.00123987,40.0,0,1,,0.15,4,1,57.55,13.11981322,4.75,"LINESTRING (-88.2125291068302 41.58314640760093, -88.21133855686524 41.53813527646985)"
2418,820,869,1,7145.36,4.44,1,1500,75.74586392,45.0,0,1,,0.15,4,1,444.67,13.11981322,5.66,"LINESTRING (-88.2125291068302 41.58314640760093, -88.29586760437759 41.60115086005336)"
2419,821,275,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,1063.45,13.11981322,0.0,"LINESTRING (-88.04108991187556 41.62995798397725, -88.05299541152519 41.620955757751034)"
2420,821,815,1,4715.24,2.93,1,2500,79.02634961,50.0,0,1,,0.15,4,1,2385.36,13.11981322,3.58,"LINESTRING (-88.04108991187556 41.62995798397725, -88.04347101180548 41.67316866986309)"
2421,821,822,1,4810.3,2.99,1,2000,73.06782654,45.0,0,1,,0.15,4,1,420.06,13.11981322,3.95,"LINESTRING (-88.04108991187556 41.62995798397725, -88.09942686015873 41.62905776135463)"
2422,821,823,1,4711.15,2.93,1,4000,75.7826059,45.0,0,1,,0.15,4,1,1134.36,13.11981322,3.73,"LINESTRING (-88.04108991187556 41.62995798397725, -88.04108991187556 41.58674729809142)"
2423,821,826,1,4720.34,2.93,1,2500,64.51488916,40.0,0,1,,0.15,4,1,340.76,13.11981322,4.39,"LINESTRING (-88.04108991187556 41.62995798397725, -87.98394351355735 41.63265865184511)"
2424,822,276,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,317.03,13.11981322,0.0,"LINESTRING (-88.09942686015873 41.62905776135463, -88.11133235980836 41.620055535128415)"
2425,822,470,1,5142.3,3.2,1,1000,91.82677929,55.0,0,1,,0.15,4,1,254.09,13.11981322,3.36,"LINESTRING (-88.09942686015873 41.62905776135463, -88.16014490837183 41.61825508988317)"
2426,822,816,1,4712.18,2.93,1,2500,72.495104,45.0,0,1,,0.15,4,1,1700.15,13.11981322,3.9,"LINESTRING (-88.09942686015873 41.62905776135463, -88.1006174101237 41.67226844724046)"
2427,822,821,1,4810.3,2.99,1,2000,73.06782654,45.0,0,1,,0.15,4,1,432.03,13.11981322,3.95,"LINESTRING (-88.09942686015873 41.62905776135463, -88.04108991187556 41.62995798397725)"
2428,822,824,1,4810.3,2.99,1,2000,73.06782654,45.0,0,1,,0.15,4,1,625.1,13.11981322,3.95,"LINESTRING (-88.09942686015873 41.62905776135463, -88.09823631019377 41.58494685284617)"
2429,823,277,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,1110.35,13.11981322,0.0,"LINESTRING (-88.04108991187556 41.58674729809142, -88.05299541152519 41.5777450718652)"
2430,823,821,1,4711.15,2.93,1,4000,75.7826059,45.0,0,1,,0.15,4,1,2226.4,13.11981322,3.73,"LINESTRING (-88.04108991187556 41.58674729809142, -88.04108991187556 41.62995798397725)"
2431,823,824,1,4715.24,2.93,1,2000,71.62388142,45.0,0,1,,0.15,4,1,995.45,13.11981322,3.95,"LINESTRING (-88.04108991187556 41.58674729809142, -88.09823631019377 41.58494685284617)"
2432,823,828,1,4711.15,2.93,1,3000,73.61175,45.0,0,1,,0.15,4,1,1057.65,13.11981322,3.84,"LINESTRING (-88.04108991187556 41.58674729809142, -87.98394351355735 41.58674729809142)"
2433,823,833,1,4712.18,2.93,1,3000,68.79097459,45.0,0,1,,0.15,4,1,1222.97,13.11981322,4.11,"LINESTRING (-88.04108991187556 41.58674729809142, -88.0398993619106 41.543536612205585)"
2434,824,278,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,998.48,13.11981322,0.0,"LINESTRING (-88.09823631019377 41.58494685284617, -88.1101418098434 41.57594462661996)"
2435,824,469,1,5697.71,3.54,1,3000,85.25252394,55.0,0,1,,0.15,4,1,476.68,13.11981322,4.01,"LINESTRING (-88.09823631019377 41.58494685284617, -88.16609765819665 41.57504440399734)"
2436,824,822,1,4810.3,2.99,1,2000,73.06782654,45.0,0,1,,0.15,4,1,1360.25,13.11981322,3.95,"LINESTRING (-88.09823631019377 41.58494685284617, -88.09942686015873 41.62905776135463)"
2437,824,823,1,4715.24,2.93,1,2000,71.62388142,45.0,0,1,,0.15,4,1,1049.71,13.11981322,3.95,"LINESTRING (-88.09823631019377 41.58494685284617, -88.04108991187556 41.58674729809142)"
2438,824,834,1,4908.43,3.05,1,9000,58.78361066,35.0,0,1,,0.15,4,1,1249.48,13.11981322,5.01,"LINESTRING (-88.09823631019377 41.58494685284617, -88.09704576022881 41.539935721715096)"
2439,825,279,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,584.34,13.11981322,0.0,"LINESTRING (-87.9279876652041 41.63355887446774, -87.93989316485371 41.62455664824152)"
2440,825,638,1,4881.87,3.03,1,1000,80.69201487,50.0,0,1,,0.15,4,1,1475.913582,13.11981322,3.63,"LINESTRING (-87.9279876652041 41.63355887446774, -87.95775141432816 41.67226844724046)"
2441,825,649,1,4907.45,3.05,1,1500,73.42817954,45.0,0,1,,0.15,4,1,1213.57,13.11981322,4.01,"LINESTRING (-87.9279876652041 41.63355887446774, -87.86846016695596 41.63355887446774)"
2442,825,826,1,4614.05,2.87,1,2000,75.22905733,45.0,0,1,,0.15,4,1,486.49,13.11981322,3.68,"LINESTRING (-87.9279876652041 41.63355887446774, -87.98394351355735 41.63265865184511)"
2443,825,827,1,4908.43,3.05,1,1000,67.70250331,40.0,0,1,,0.15,4,1,233.52,13.11981322,4.35,"LINESTRING (-87.9279876652041 41.63355887446774, -87.92679711523913 41.58854774333666)"
2444,826,280,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,258.9,13.11981322,0.0,"LINESTRING (-87.98394351355735 41.63265865184511, -87.99584901320698 41.6236564256189)"
2445,826,638,1,4828.29,3.0,1,1500,60.35359,40.0,0,1,,0.15,4,1,1160.908505,13.11981322,4.8,"LINESTRING (-87.98394351355735 41.63265865184511, -87.95775141432816 41.67226844724046)"
2446,826,821,1,4720.34,2.93,1,2500,64.51488916,40.0,0,1,,0.15,4,1,392.65,13.11981322,4.39,"LINESTRING (-87.98394351355735 41.63265865184511, -88.04108991187556 41.62995798397725)"
2447,826,825,1,4614.05,2.87,1,2000,75.22905733,45.0,0,1,,0.15,4,1,452.7038242,13.11981322,3.68,"LINESTRING (-87.98394351355735 41.63265865184511, -87.9279876652041 41.63355887446774)"
2448,826,828,1,5005.6,3.11,1,2000,76.22739594,45.0,0,1,,0.15,4,1,552.75,13.11981322,3.94,"LINESTRING (-87.98394351355735 41.63265865184511, -87.98394351355735 41.58674729809142)"
2449,827,281,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,165.08,13.11981322,0.0,"LINESTRING (-87.92679711523913 41.58854774333666, -87.93870261488875 41.579545517110446)"
2450,827,651,1,4715.24,2.93,1,1000,70.90584752,45.0,0,1,,0.15,4,1,579.16,13.11981322,3.99,"LINESTRING (-87.92679711523913 41.58854774333666, -87.86965071692092 41.5903481885819)"
2451,827,825,1,4908.43,3.05,1,1000,67.70250331,40.0,0,1,,0.15,4,1,492.9461758,13.11981322,4.35,"LINESTRING (-87.92679711523913 41.58854774333666, -87.9279876652041 41.63355887446774)"
2452,827,828,1,4715.24,2.93,1,2000,70.90584752,45.0,0,1,,0.15,4,1,570.32,13.11981322,3.99,"LINESTRING (-87.92679711523913 41.58854774333666, -87.98394351355735 41.58674729809142)"
2453,827,837,1,4614.05,2.87,1,2500,72.09451328,45.0,0,1,,0.15,4,1,347.59,13.11981322,3.84,"LINESTRING (-87.92679711523913 41.58854774333666, -87.92560656527417 41.54623728007345)"
2454,828,282,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,73.88,13.11981322,0.0,"LINESTRING (-87.98394351355735 41.58674729809142, -87.99584901320698 41.5777450718652)"
2455,828,823,1,4711.15,2.93,1,3000,73.61175,45.0,0,1,,0.15,4,1,1179.92,13.11981322,3.84,"LINESTRING (-87.98394351355735 41.58674729809142, -88.04108991187556 41.58674729809142)"
2456,828,826,1,5005.6,3.11,1,2000,76.22739594,45.0,0,1,,0.15,4,1,978.4723288,13.11981322,3.94,"LINESTRING (-87.98394351355735 41.58674729809142, -87.98394351355735 41.63265865184511)"
2457,828,827,1,4715.24,2.93,1,2000,70.90584752,45.0,0,1,,0.15,4,1,304.86,13.11981322,3.99,"LINESTRING (-87.98394351355735 41.58674729809142, -87.92679711523913 41.58854774333666)"
2458,828,838,1,4622.38,2.87,1,500,76.40303256,45.0,0,1,,0.15,4,1,383.64,13.11981322,3.63,"LINESTRING (-87.98394351355735 41.58674729809142, -87.98037186366246 41.544436834828204)"
2459,829,283,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,1505.13,13.11981322,0.0,"LINESTRING (-88.15419215854702 41.539935721715096, -88.16609765819665 41.53093349548888)"
2460,829,457,1,4908.43,3.05,1,1000,80.68654504,50.0,0,1,,0.15,4,1,530.33,13.11981322,3.65,"LINESTRING (-88.15419215854702 41.539935721715096, -88.16609765819665 41.49582481320664)"
2461,829,468,1,2680.74,1.67,1,2500,120.9355854,75.0,0,1,,0.15,4,1,283.62,13.11981322,1.33,"LINESTRING (-88.15419215854702 41.539935721715096, -88.18395590767109 41.53003327286626)"
2462,829,819,1,4727.48,2.94,1,3000,74.84142506,45.0,0,1,,0.15,4,1,1665.06,13.11981322,3.79,"LINESTRING (-88.15419215854702 41.539935721715096, -88.15895435840687 41.58314640760093)"
2463,829,834,1,4711.15,2.93,1,7500,53.23335593,35.0,0,1,,0.15,4,1,1173.48,13.11981322,5.31,"LINESTRING (-88.15419215854702 41.539935721715096, -88.09704576022881 41.539935721715096)"
2464,830,284,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,339.98,13.11981322,0.0,"LINESTRING (-88.21133855686524 41.53813527646985, -88.22324405651487 41.52913305024364)"
2465,830,468,1,2424.1,1.51,1,2500,51.03375389,30.0,0,1,,0.15,4,1,443.15,13.11981322,2.85,"LINESTRING (-88.21133855686524 41.53813527646985, -88.18395590767109 41.53003327286626)"
2466,830,820,1,4908.43,3.05,1,500,62.00123987,40.0,0,1,,0.15,4,1,96.31,13.11981322,4.75,"LINESTRING (-88.21133855686524 41.53813527646985, -88.2125291068302 41.58314640760093)"
2467,830,832,1,4613.0,2.87,1,500,67.34310949,40.0,0,1,,0.15,4,1,54.47,13.11981322,4.11,"LINESTRING (-88.21133855686524 41.53813527646985, -88.21133855686524 41.49582481320664)"
2468,830,872,1,7237.12,4.5,1,3000,72.85692382,45.0,0,1,,0.15,4,1,30.49,13.11981322,5.96,"LINESTRING (-88.21133855686524 41.53813527646985, -88.29348650444767 41.514729488281695)"
2469,831,285,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,827.09,13.11981322,0.0,"LINESTRING (-88.15300160858206 41.49762525845188, -88.16490710823169 41.48862303222567)"
2470,831,457,1,1097.34,0.68,1,1000,91.44483333,55.0,0,1,,0.15,4,1,1163.098505,13.11981322,0.72,"LINESTRING (-88.15300160858206 41.49762525845188, -88.16609765819665 41.49582481320664)"
2471,831,836,1,4810.3,2.99,1,1000,78.4287812,50.0,0,1,,0.15,4,1,659.02,13.11981322,3.68,"LINESTRING (-88.15300160858206 41.49762525845188, -88.09466466029889 41.49852548107451)"
2472,831,845,1,7267.0,4.52,1,1000,73.03517819,45.0,0,1,,0.15,4,1,324.22,13.11981322,5.97,"LINESTRING (-88.15300160858206 41.49762525845188, -88.17800315784628 41.43370945224576)"
2473,832,286,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,202.57,13.11981322,0.0,"LINESTRING (-88.21133855686524 41.49582481320664, -88.22324405651487 41.48682258698042)"
2474,832,459,1,2049.42,1.27,1,2000,96.82277858,60.0,0,1,,0.15,4,1,322.15,13.11981322,1.27,"LINESTRING (-88.21133855686524 41.49582481320664, -88.21848185665502 41.47782036075421)"
2475,832,830,1,4613.0,2.87,1,500,67.34310949,40.0,0,1,,0.15,4,1,76.87,13.11981322,4.11,"LINESTRING (-88.21133855686524 41.49582481320664, -88.21133855686524 41.53813527646985)"
2476,832,872,1,7078.99,4.4,1,2000,67.52612319,40.0,0,1,,0.15,4,1,71.87,13.11981322,6.29,"LINESTRING (-88.21133855686524 41.49582481320664, -88.29348650444767 41.514729488281695)"
2477,833,287,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,3088.23,13.11981322,0.0,"LINESTRING (-88.0398993619106 41.543536612205585, -88.05180486156023 41.53453438597937)"
2478,833,455,1,3452.0,2.15,1,3000,76.71104155,50.0,0,1,,0.15,4,1,949.12,13.11981322,2.7,"LINESTRING (-88.0398993619106 41.543536612205585, -88.05061431159527 41.51292904303645)"
2479,833,823,1,4712.18,2.93,1,3000,68.79097459,45.0,0,1,,0.15,4,1,1806.48,13.11981322,4.11,"LINESTRING (-88.0398993619106 41.543536612205585, -88.04108991187556 41.58674729809142)"
2480,833,834,1,4727.48,2.94,1,10500,58.00593068,35.0,0,1,,0.15,4,1,1204.72,13.11981322,4.89,"LINESTRING (-88.0398993619106 41.543536612205585, -88.09704576022881 41.539935721715096)"
2481,833,838,1,4908.43,3.05,1,2000,65.30064066,40.0,0,1,,0.15,4,1,460.01,13.11981322,4.51,"LINESTRING (-88.0398993619106 41.543536612205585, -87.98037186366246 41.544436834828204)"
2482,834,288,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,5003.67,13.11981322,0.0,"LINESTRING (-88.09704576022881 41.539935721715096, -88.10895125987844 41.53093349548888)"
2483,834,456,1,3168.25,1.97,1,5500,94.5746185,60.0,0,1,,0.15,4,1,1999.19,13.11981322,2.01,"LINESTRING (-88.09704576022881 41.539935721715096, -88.10776070991348 41.51202882041383)"
2484,834,824,1,4908.43,3.05,1,9000,58.78361066,35.0,0,1,,0.15,4,1,1851.35,13.11981322,5.01,"LINESTRING (-88.09704576022881 41.539935721715096, -88.09823631019377 41.58494685284617)"
2485,834,829,1,4711.15,2.93,1,7500,53.23335593,35.0,0,1,,0.15,4,1,1073.98,13.11981322,5.31,"LINESTRING (-88.09704576022881 41.539935721715096, -88.15419215854702 41.539935721715096)"
2486,834,833,1,4727.48,2.94,1,10500,58.00593068,35.0,0,1,,0.15,4,1,1089.33,13.11981322,4.89,"LINESTRING (-88.09704576022881 41.539935721715096, -88.0398993619106 41.543536612205585)"
2487,835,289,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,1098.44,13.11981322,0.0,"LINESTRING (-88.03751826198067 41.49852548107451, -88.0494237616303 41.489523254848294)"
2488,835,455,1,1905.72,1.18,1,3000,40.12033032,25.0,0,1,,0.15,4,1,770.5225215,13.11981322,2.85,"LINESTRING (-88.03751826198067 41.49852548107451, -88.05061431159527 41.51292904303645)"
2489,835,836,1,4711.15,2.93,1,6000,75.7826059,45.0,0,1,,0.15,4,1,438.47,13.11981322,3.73,"LINESTRING (-88.03751826198067 41.49852548107451, -88.09466466029889 41.49852548107451)"
2490,835,840,1,4720.34,2.93,1,3500,73.56373075,45.0,0,1,,0.15,4,1,275.2374785,13.11981322,3.85,"LINESTRING (-88.03751826198067 41.49852548107451, -87.98037186366246 41.50122614894237)"
2491,835,846,1,7045.57,4.38,1,1500,60.7376694,40.0,0,1,,0.15,4,1,84.52,13.11981322,6.96,"LINESTRING (-88.03751826198067 41.49852548107451, -88.06490091117482 41.43731034273624)"
